研报名称,机构名称,发布时间,行业,研报地址
锂电行业2026年中期策略：景气度延续向上趋势，关注钠电产业化应用机遇,东兴证券,2026-06-23,电池,https://pdf.dfcfw.com/pdf/H3_AP202606231823774271_1.pdf?1782237099000.pdf
电力设备行业跟踪周报：锂电储能业绩亮眼、拓展AI第二增长曲线,东吴证券,2026-06-22 00:00:00.000,电池,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=LEQv2ymTYUNBSRHOL1dcqnWWbEPwJswoFwrxLD9L04k=
电力设备与新能源行业6月第3周周报：新能源汽车下乡启动，光伏产品最新标准发布,中银证券,2026-06-22 00:00:00.000,电池,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=LEQv2ymTYUNBSRHOL1dcqtfpbnuXfVHGJpcCD7vSslw=
电力设备行业跟踪报告：锂电业绩预告首发，关注行业盈利回升,万联证券,2026-06-22 00:00:00.000,电池,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=LEQv2ymTYUNBSRHOL1dcqq4bVDvhKR4/8/Dl33VnRko=
电力设备与新能源行业研究：锂电强劲业绩催化开启，AIDC聚焦核心+新技术，风光布局低位α,国金证券,2026-06-22 00:00:00.000,电池,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=LEQv2ymTYUNBSRHOL1dcqmoIqS7tqibmF/7fHQ96e4Q=
电力设备与新能源行业6月第3周周报：新能源汽车下乡启动，光伏产品最新标准发布,中银证券,2026-06-22,电池,https://pdf.dfcfw.com/pdf/H3_AP202606221823716345_1.pdf?1782117434000.pdf
电力设备与新能源行业研究：锂电强劲业绩催化开启，AIDC聚焦核心+新技术，风光布局低位α,国金证券,2026-06-22,电池,https://pdf.dfcfw.com/pdf/H3_AP202606221823720419_1.pdf?1782123965000.pdf
电力设备行业跟踪周报：锂电储能业绩亮眼、拓展AI第二增长曲线,东吴证券,2026-06-22,电池,https://pdf.dfcfw.com/pdf/H3_AP202606221823718856_1.pdf?1782120975000.pdf
电力设备行业跟踪报告：锂电业绩预告首发，关注行业盈利回升,万联证券,2026-06-22,电池,https://pdf.dfcfw.com/pdf/H3_AP202606221823742328_1.pdf?1782152323000.pdf
电力设备与新能源行业研究：锂电新周期系列深度（一）：把握锂电周期反转，优选优势格局赛道,国金证券,2026-06-21 00:00:00.000,电池,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=svHcicKcG+Np1VgQVFF95uH6MwX64r5w9MGzPQQ4naE=
电力设备与新能源行业研究：锂电新周期系列深度（一）：把握锂电周期反转，优选优势格局赛道,国金证券,2026-06-21,电池,https://pdf.dfcfw.com/pdf/H3_AP202606211823706247_1.pdf?1782051191000.pdf
电力设备行业研究周报：5月动力电池装车量稳步增长,申港证券,2026-06-18 00:00:00.000,电池,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=13BnGdH8vQGjruC+csEfjoM1P6zvZcm3LLLtX4fOKkg=
新能源+商业航天展望：太空光伏进入商业化新阶段,太平洋,2026-06-18 00:00:00.000,电池,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=13BnGdH8vQGjruC+csEfjiyxHu3UXKR0X/YRhCeD4Vs=
电动车6月月报：需求延续高景气，涨价逐步落地，继续强推,东吴证券,2026-06-18 00:00:00.000,电池,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ObjnBE3LxTv7iqsqRKQSb4hccbQVHjItHOYB6b+IlRU=
电动车6月月报：需求延续高景气，涨价逐步落地，继续强推,东吴证券,2026-06-18,电池,https://pdf.dfcfw.com/pdf/H3_AP202606171823645033_1.pdf?1781766784000.pdf
电力设备行业研究周报：5月动力电池装车量稳步增长,申港证券,2026-06-18,电池,https://pdf.dfcfw.com/pdf/H3_AP202606181823670026_1.pdf?1781805010000.pdf
新能源+商业航天展望：太空光伏进入商业化新阶段,太平洋,2026-06-18,电池,https://pdf.dfcfw.com/pdf/H3_AP202606181823672494_1.pdf?1781809025000.pdf
新材料行业周报：高端PI膜缺口持续扩大，国产替代有望加速,山西证券,2026-06-17 00:00:00.000,电池,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ObjnBE3LxTv7iqsqRKQSb8BVXEXY+QGPSFHio2pQHuk=
新材料行业周报：高端PI膜缺口持续扩大，国产替代有望加速,山西证券,2026-06-17,电池,https://pdf.dfcfw.com/pdf/H3_AP202606171823629173_1.pdf?1781708632000.pdf
电气设备：钠电池2026年起有望逐步放量，关注锂空气电池未来潜力,五矿证券,2026-06-16 00:00:00.000,电池,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=DFBMkX5WIiTdr8VSVb2JH25AaGwbi0HttFfsK3Z9doY=
电气设备：钠电池2026年起有望逐步放量，关注锂空气电池未来潜力,五矿证券,2026-06-16,电池,https://pdf.dfcfw.com/pdf/H3_AP202606161823599763_1.pdf?1781622850000.pdf
电力设备与新能源行业6月第2周周报：5月新能源汽车销量回暖，碳酸锂价格上行,中银证券,2026-06-15 00:00:00.000,电池,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=fT7MG3z99qslJnEoDmwZDA+mo/Ogd3yDaBMEF3j+iiw=
电力设备行业跟踪报告：锂电需求景气延续，排产环比稳健增长,万联证券,2026-06-15 00:00:00.000,电池,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=fT7MG3z99qslJnEoDmwZDDilRf1B8ELRPw379F4NPUw=
电力设备行业跟踪报告：锂电需求景气延续，排产环比稳健增长,万联证券,2026-06-15,电池,https://pdf.dfcfw.com/pdf/H3_AP202606151823572713_1.pdf?1781545305000.pdf
电力设备与新能源行业6月第2周周报：5月新能源汽车销量回暖，碳酸锂价格上行,中银证券,2026-06-15,电池,https://pdf.dfcfw.com/pdf/H3_AP202606151823557416_1.pdf?1781510865000.pdf
电力设备行业跟踪周报：锂电Q2业绩亮眼估值低位，旺季行情可期,东吴证券,2026-06-14 00:00:00.000,电池,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=258OWqm3aDwZNw1gsD2XXN42sv2MRohizZWutaRSdkg=
电力设备与新能源行业研究：风光低位迎催化，反弹仍买α，把握锂电旺季、AIDC波动机会,国金证券,2026-06-14 00:00:00.000,电池,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=258OWqm3aDwZNw1gsD2XXEf/wIHgymtrzc2nMByOJ2Y=
电力设备行业跟踪周报：锂电Q2业绩亮眼估值低位，旺季行情可期,东吴证券,2026-06-14,电池,https://pdf.dfcfw.com/pdf/H3_AP202606141823554197_1.pdf?1781479213000.pdf
电力设备与新能源行业研究：风光低位迎催化，反弹仍买α，把握锂电旺季、AIDC波动机会,国金证券,2026-06-14,电池,https://pdf.dfcfw.com/pdf/H3_AP202606141823550824_1.pdf?1781452375000.pdf
电力设备新能源行业点评：创业板新能源ETF投资价值与机遇,国信证券,2026-06-12 00:00:00.000,电池,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=9wL7sdiwmb9ura8s29RbpU4OEpR04dQia3qyWIWVEBs=
电力设备新能源行业点评：创业板新能源ETF投资价值与机遇,国信证券,2026-06-12,电池,https://pdf.dfcfw.com/pdf/H3_AP202606121823520084_1.pdf?1781295411000.pdf
铜箔专题：AI驱动高端电子铜箔量价齐升，锂电供需反转盈利拐点已现,东吴证券,2026-06-11 00:00:00.000,电池,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=/Fnww1CLbs895+41ik+hEoiIxjXyhWkiwdDnKqatXkI=
电力设备行业研究周报：新型电池技术加速商业化,申港证券,2026-06-11 00:00:00.000,电池,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=I10xowZ3FwwJIx4ad/6rbBTWBNfMsoDe958FylVr154=
电力设备新能源2026年6月投资策略：锂电排产维持高增，储能系统需求持续向好,国信证券,2026-06-11 00:00:00.000,电池,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=I10xowZ3FwwJIx4ad/6rbE2WRxNI8rPcoowiqyKNquU=
铜箔专题：AI驱动高端电子铜箔量价齐升，锂电供需反转盈利拐点已现,东吴证券,2026-06-11,电池,https://pdf.dfcfw.com/pdf/H3_AP202606101823434567_1.pdf?1781159524000.pdf
电力设备行业研究周报：新型电池技术加速商业化,申港证券,2026-06-11,电池,https://pdf.dfcfw.com/pdf/H3_AP202606111823449701_1.pdf?1781179541000.pdf
电力设备新能源2026年6月投资策略：锂电排产维持高增，储能系统需求持续向好,国信证券,2026-06-11,电池,https://pdf.dfcfw.com/pdf/H3_AP202606111823464575_1.pdf?1781209648000.pdf
电力设备行业跟踪报告：钠电储能产业化加速，有望实现GWh级出货,万联证券,2026-06-09 00:00:00.000,电池,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Ro1ytKVz64H4i+sSK7qcQU9PnV2qibRXRAes7Rsv6mM=
新材料行业周报：六氟化钨海外供应趋紧，关注国内生产商发展机遇,山西证券,2026-06-09 00:00:00.000,电池,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Ro1ytKVz64H4i+sSK7qcQZQ/rdmtOVTS86Qoop3h54Y=
钠电深度1：海盐的逆袭—从技术路线逐步收敛到重塑能源金属的“第二曲线”,五矿证券,2026-06-09 00:00:00.000,电池,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Ro1ytKVz64H4i+sSK7qcQTjngUvpIldwqER7Faij5IY=
电力设备行业跟踪报告：钠电储能产业化加速，有望实现GWh级出货,万联证券,2026-06-09,电池,https://pdf.dfcfw.com/pdf/H3_AP202606091823391300_1.pdf?1781023051000.pdf
钠电深度1：海盐的逆袭—从技术路线逐步收敛到重塑能源金属的“第二曲线”,五矿证券,2026-06-09,电池,https://pdf.dfcfw.com/pdf/H3_AP202606091823381601_1.pdf?1781004364000.pdf
新材料行业周报：六氟化钨海外供应趋紧，关注国内生产商发展机遇,山西证券,2026-06-09,电池,https://pdf.dfcfw.com/pdf/H3_AP202606091823391280_1.pdf?1781022648000.pdf
电力设备与新能源行业6月第1周周报：新能源汽车销量回暖，钠电储能规模交付,中银证券,2026-06-08 00:00:00.000,电池,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=JbxiMuPmNPwklumuVKyO7Vgeuenw5NJXAg46ANP/sgs=
电力设备行业跟踪周报：锂电和户储高景气低估值、AIDC潜力可期,东吴证券,2026-06-08 00:00:00.000,电池,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=JbxiMuPmNPwklumuVKyO7WLAsnxo0hJzl7YEavc9gds=
电力设备行业跟踪周报：锂电和户储高景气低估值、AIDC潜力可期,东吴证券,2026-06-08,电池,https://pdf.dfcfw.com/pdf/H3_AP202606081823348986_1.pdf?1780907426000.pdf
电力设备与新能源行业6月第1周周报：新能源汽车销量回暖，钠电储能规模交付,中银证券,2026-06-08,电池,https://pdf.dfcfw.com/pdf/H3_AP202606081823349095_1.pdf?1780907930000.pdf
电力设备与新能源行业研究：欧盟“贸易战”恐难开打，把握欧洲链优质龙头错杀机会,国金证券,2026-06-07 00:00:00.000,电池,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=1dS8OwFW4WA9Nyk/1R5SO0bXCnTcFSAiKB7zzvyslcI=
电力设备与新能源行业研究：欧盟“贸易战”恐难开打，把握欧洲链优质龙头错杀机会,国金证券,2026-06-07,电池,https://pdf.dfcfw.com/pdf/H3_AP202606071823341513_1.pdf?1780850645000.pdf
电力设备与新能源行业研究：锂电6月洞察：Q2淡季不淡，动力出海深化,国金证券,2026-06-04 00:00:00.000,电池,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=sPUp5kN8m7+/x4wzHCDsc9xdNQnH8+8+UKm7KSa9ZHc=
电力设备与新能源行业研究：锂电6月洞察：Q2淡季不淡，动力出海深化,国金证券,2026-06-04,电池,https://pdf.dfcfw.com/pdf/H3_AP202606041823252629_1.pdf?1780596008000.pdf
锂电设备2025年报&2026年一季报总结：设备商业绩&订单显著改善，看好海外动力和储能电池扩产&固态电池0-1产业化加速,东吴证券,2026-06-03 00:00:00.000,电池,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=vLVBb9crEuL+SI65XlPRK6n/WdEfqUOJKqc+WMiOJGk=
新材料行业周报：建滔CCL再次提价，建议关注PCB上游材料发展机遇,山西证券,2026-06-03 00:00:00.000,电池,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=vLVBb9crEuL+SI65XlPRK2dPZrsknjrbVCTmTlKNWcg=
锂电设备2025年报&2026年一季报总结：设备商业绩&订单显著改善，看好海外动力和储能电池扩产&固态电池0-1产业化加速,东吴证券,2026-06-03,电池,https://pdf.dfcfw.com/pdf/H3_AP202606031823193007_1.pdf?1780480138000.pdf
新材料行业周报：建滔CCL再次提价，建议关注PCB上游材料发展机遇,山西证券,2026-06-03,电池,https://pdf.dfcfw.com/pdf/H3_AP202606031823208160_1.pdf?1780507883000.pdf
电力设备与新能源行业5月第4周周报：4月光伏新增装机承压,中银证券,2026-06-01 00:00:00.000,电池,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=34IjOVFT7SMXhv7RV89/dSYJozz6/xprS5i+EiNYI90=
电力设备行业跟踪周报：锂电、户储、工控需求持续向上、AIDC潜力可期,东吴证券,2026-06-01 00:00:00.000,电池,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=34IjOVFT7SMXhv7RV89/dQn6Hs+qrbrnAD9pzo8I3l8=
电力设备行业跟踪报告：锂电6月排产保持增势，大电芯渗透率提升,万联证券,2026-06-01 00:00:00.000,电池,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=34IjOVFT7SMXhv7RV89/dT5uP2Zpsk9QbKprz4u2gyk=
电力设备行业跟踪周报：锂电、户储、工控需求持续向上、AIDC潜力可期,东吴证券,2026-06-01,电池,https://pdf.dfcfw.com/pdf/H3_AP202606011823109726_1.pdf?1780272383000.pdf
电力设备与新能源行业5月第4周周报：4月光伏新增装机承压,中银证券,2026-06-01,电池,https://pdf.dfcfw.com/pdf/H3_AP202606011823113113_1.pdf?1780301520000.pdf
电力设备行业跟踪报告：锂电6月排产保持增势，大电芯渗透率提升,万联证券,2026-06-01,电池,https://pdf.dfcfw.com/pdf/H3_AP202606011823130264_1.pdf?1780336753000.pdf
新能源+AI系列研究：AI驱动全球电力重构，重视产业链长期机遇,太平洋,2026-05-31 00:00:00.000,电池,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=frN1yznI/PSjLneQCR7qmkOOg1hQwg0crE/spx8dQKk=
电力设备与新能源行业研究：AIDC仍是进攻首选，景气度主线看好风电锂电,国金证券,2026-05-31 00:00:00.000,电池,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=frN1yznI/PSjLneQCR7qmjyTxEFHnWqlBQuwkX7zI0o=
锂电产业链双周报（2026年5月第3期）：锂电排产持续向上，材料企业产能稳步布局与整合,国信证券,2026-05-31 00:00:00.000,电池,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=frN1yznI/PSjLneQCR7qmi2fkrNxkRt67KCa2C0LprQ=
新能源+AI系列研究：AI驱动全球电力重构，重视产业链长期机遇,太平洋,2026-05-31,电池,https://pdf.dfcfw.com/pdf/H3_AP202605311823105374_1.pdf?1780237069000.pdf
锂电产业链双周报（2026年5月第3期）：锂电排产持续向上，材料企业产能稳步布局与整合,国信证券,2026-05-31,电池,https://pdf.dfcfw.com/pdf/H3_AP202605311823105264_1.pdf?1780235206000.pdf
电力设备与新能源行业研究：AIDC仍是进攻首选，景气度主线看好风电锂电,国金证券,2026-05-31,电池,https://pdf.dfcfw.com/pdf/H3_AP202605311823108428_1.pdf?1780261501000.pdf
全球与中国太阳能电池行业供需贸易统计及分国别出口潜力预测报告2026版,北京智研科信咨询,2026-05-29 00:00:00.000,电池,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=bsQe8BCnoZKeqsWeLQmz+N38e4MzEhD/yivxk6aHLiI=
全球与中国太阳能电池行业供需贸易统计及分国别出口潜力预测报告2026版,北京智研科信咨询,2026-05-29,电池,https://pdf.dfcfw.com/pdf/H3_AP202605291823007183_1.pdf?1780066105000.pdf
2026年4月电动汽车充换电基础设施运行情况,中国电动汽车充电基础设施促进联盟,2026-05-28 00:00:00.000,电池,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=rmuxYk/8kah+Ec3RizjA1MvgrxxY15BkVzRwraLeTx4=
2026年4月电动汽车充换电基础设施运行情况,中国电动汽车充电基础设施促进联盟,2026-05-28,电池,https://pdf.dfcfw.com/pdf/H3_AP202605281822944683_1.pdf?1779984440000.pdf
锂电池产业链2026年Q1财务分析及预测,大东时代(深圳)信息咨询,2026-05-27 00:00:00.000,电池,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=8gUNtjW5jnuIsoF3A3XHB1C0UxQZL7Ck3Cz/xId0uAI=
锂电池产业链2026年Q1财务分析及预测,大东时代(深圳)信息咨询,2026-05-27,电池,https://pdf.dfcfw.com/pdf/H3_AP202605271822903562_1.pdf?1779868038000.pdf
电力设备行业跟踪报告：逆变器出口：整体环比回升，亚欧市场表现较好,万联证券,2026-05-26 00:00:00.000,电池,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ezwMyDfKd2WUFgzUwL6wAbvRBpXT89YWbhL+C/6sMxw=
新材料行业周报：Vera Rubin机架PCB价值量超预期，建议关注上游材料发展机遇,山西证券,2026-05-26 00:00:00.000,电池,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ezwMyDfKd2WUFgzUwL6wAW9CwYRZNdfRNBlzMaBQ8pw=
电力设备行业跟踪报告：风电行业景气回升，26Q1业绩持续修复,万联证券,2026-05-26,电池,https://pdf.dfcfw.com/pdf/H3_AP202605261822885450_1.pdf?1779820874000.pdf
新材料行业周报：Vera Rubin机架PCB价值量超预期，建议关注上游材料发展机遇,山西证券,2026-05-26,电池,https://pdf.dfcfw.com/pdf/H3_AP202605261822882033_1.pdf?1779815038000.pdf
电力设备行业跟踪报告：逆变器出口：整体环比回升，亚欧市场表现较好,万联证券,2026-05-26,电池,https://pdf.dfcfw.com/pdf/H3_AP202605261822885430_1.pdf?1779820706000.pdf
电力设备行业跟踪报告：新政策发布，有序推动多用户绿电直连发展,万联证券,2026-05-25 00:00:00.000,电池,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=yAxnM+X7+cNkaz6/iJZO1P9i6Xam07Re63T4eIQ0RiM=
锂电池产业链双周报：6月锂电池预排产环比保持增长,东莞证券,2026-05-25 00:00:00.000,电池,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=yAxnM+X7+cNkaz6/iJZO1GjnIHU9xS39niwYUh4SSeM=
电力设备行业跟踪周报：工控和户储工商储需求旺盛、AIDC&人形潜力可期,东吴证券,2026-05-25 00:00:00.000,电池,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=yAxnM+X7+cNkaz6/iJZO1OGy04m5a7gd9OtUqUa5Z00=
电力设备行业跟踪周报：工控和户储工商储需求旺盛、AIDC&人形潜力可期,东吴证券,2026-05-25,电池,https://pdf.dfcfw.com/pdf/H3_AP202605251822846290_1.pdf?1779701327000.pdf
锂电池产业链双周报：6月锂电池预排产环比保持增长,东莞证券,2026-05-25,电池,https://pdf.dfcfw.com/pdf/H3_AP202605251822854710_1.pdf?1779728006000.pdf
电力设备行业跟踪报告：新政策发布，有序推动多用户绿电直连发展,万联证券,2026-05-25,电池,https://pdf.dfcfw.com/pdf/H3_AP202605251822857210_1.pdf?1779730777000.pdf
电力设备与新能源行业研究：太空光伏专题（三）辅材篇：轻量化、柔性化、高壁垒带来新机遇,国金证券,2026-05-24 00:00:00.000,电池,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=190xdmTYsHjMb0DC+/627Hkxg2czoMAuXCT7N8zaQ5M=
电力设备与新能源行业研究：AI供电无配角，重视燃料电池与配储，关注SNEC潜在新技术催化,国金证券,2026-05-24 00:00:00.000,电池,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=190xdmTYsHjMb0DC+/627ATbNN4aahhFxS6EUSywGvM=
电力设备与新能源行业5月第3周周报：碳酸锂多空博弈延续，价格高位震荡,中银证券,2026-05-24 00:00:00.000,电池,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=190xdmTYsHjMb0DC+/627PO1a+JcuL0WBxN5fdZWB8Q=
电力设备与新能源行业研究：AI供电无配角，重视燃料电池与配储，关注SNEC潜在新技术催化,国金证券,2026-05-24,电池,https://pdf.dfcfw.com/pdf/H3_AP202605241822840004_1.pdf?1779649457000.pdf
电力设备与新能源行业5月第3周周报：碳酸锂多空博弈延续，价格高位震荡,中银证券,2026-05-24,电池,https://pdf.dfcfw.com/pdf/H3_AP202605241822838940_1.pdf?1779639007000.pdf
电力设备与新能源行业研究：太空光伏专题（三）辅材篇：轻量化、柔性化、高壁垒带来新机遇,国金证券,2026-05-24,电池,https://pdf.dfcfw.com/pdf/H3_AP202605241822838302_1.pdf?1779634481000.pdf
锂电池产业链2025年和2026Q1业绩综述：业绩拐点确立，盈利全面修复,东莞证券,2026-05-20 00:00:00.000,电池,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ghB/U6yU9Yq8Vt9aUyx3xFgX5VAX3cIsWv8vHUWxEU8=
锂电池产业链2025年和2026Q1业绩综述：业绩拐点确立，盈利全面修复,东莞证券,2026-05-20,电池,https://pdf.dfcfw.com/pdf/H3_AP202605201822490740_1.pdf?1779294085000.pdf
新材料行业周报：长鑫科技存储业绩超预期，建议关注上游材料发展机遇,山西证券,2026-05-19 00:00:00.000,电池,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=fS81ufKxtfKLbNGXxwnqoxg+XGsd/POOGqjNMl3OGjc=
新材料行业周报：长鑫科技存储业绩超预期，建议关注上游材料发展机遇,山西证券,2026-05-19,电池,https://pdf.dfcfw.com/pdf/H3_AP202605191822433227_1.pdf?1779189079000.pdf
电力设备行业跟踪报告：CIBF2026召开，全景展示电池技术趋势,万联证券,2026-05-18 00:00:00.000,电池,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=tI3AI4wMjmLQAmSmXTMCq25IVcD7kxj2GP7Y4y7LSTo=
电力设备行业跟踪周报：工控强复苏内资龙头提速，AIDC&人形潜力可期,东吴证券,2026-05-18 00:00:00.000,电池,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=tI3AI4wMjmLQAmSmXTMCq23uS3eU/NjOLkFudW9Hr/E=
锂电行业2026年度中期投资策略：动储共振，周期上行,开源证券,2026-05-18 00:00:00.000,电池,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=tI3AI4wMjmLQAmSmXTMCq95SwN/fEU+IhnXNV8/+g+w=
电力设备行业跟踪报告：CIBF2026召开，全景展示电池技术趋势,万联证券,2026-05-18,电池,https://pdf.dfcfw.com/pdf/H3_AP202605181822408574_1.pdf?1779136331000.pdf
